Actual,Predicted,obs_ci_lower,obs_ci_upper,Datetime
117.0,129.97442501669758,112.8516424919533,147.09720754144186,2018-04-05 17:00:00-04:00
115.0,128.86155437177834,111.73887607777642,145.98423266578024,2018-04-05 18:00:00-04:00
115.0,127.7976681223314,110.67569240473037,144.91964383993243,2018-04-05 19:00:00-04:00
113.0,126.84470238695513,109.72247973151855,143.96692504239172,2018-04-05 20:00:00-04:00
113.0,126.10352339372835,108.98148690616507,143.22555988129162,2018-04-05 21:00:00-04:00
112.0,124.98025427066739,107.85817823061258,142.1023303107222,2018-04-05 22:00:00-04:00
110.0,124.73533331093401,107.61448838112914,141.85617824073887,2018-04-05 23:00:00-04:00
112.0,122.70664706208044,105.58099746625955,139.83229665790134,2018-04-06 00:00:00-04:00
111.0,122.98316012196163,105.85683215953516,140.1094880843881,2018-04-06 01:00:00-04:00
110.0,124.54978337613137,107.42581918945208,141.67374756281066,2018-04-06 02:00:00-04:00
110.0,122.91918235926943,105.79520308453895,140.0431616339999,2018-04-06 03:00:00-04:00
108.0,122.3040800164996,105.18076034434023,139.42739968865897,2018-04-06 04:00:00-04:00
108.0,122.29730498651844,105.17315640883285,139.42145356420403,2018-04-06 05:00:00-04:00
109.0,123.13708119982243,106.01320995542345,140.26095244422143,2018-04-06 06:00:00-04:00
108.0,124.17795660181487,107.05046796016188,141.30544524346786,2018-04-06 07:00:00-04:00
113.0,125.4120576310805,108.28126623555985,142.54284902660115,2018-04-06 08:00:00-04:00
111.0,126.84260637833364,109.71401493625945,143.97119782040784,2018-04-06 09:00:00-04:00
114.0,129.35361553626288,112.22651524386293,146.48071582866282,2018-04-06 10:00:00-04:00
117.0,131.21180385076622,114.08547867793943,148.338129023593,2018-04-06 11:00:00-04:00
117.0,132.66879047915742,115.53965740234092,149.7979235559739,2018-04-06 12:00:00-04:00
116.0,133.483037841508,116.3543313799574,150.6117443030586,2018-04-06 13:00:00-04:00
121.0,134.07298080089436,116.94558715223573,151.20037444955298,2018-04-06 14:00:00-04:00
117.0,134.17463491482988,117.04848133897657,151.30078849068317,2018-04-06 15:00:00-04:00
119.0,134.58996982759896,117.46600783978234,151.7139318154156,2018-04-06 16:00:00-04:00
120.0,134.29310073657246,117.16810606858846,151.41809540455645,2018-04-06 17:00:00-04:00
118.0,133.35873545878775,116.23368293119763,150.48378798637788,2018-04-06 18:00:00-04:00
116.0,133.28757161245647,116.16383385833652,150.41130936657643,2018-04-06 19:00:00-04:00
116.0,132.59280914793243,115.47026182782818,149.71535646803667,2018-04-06 20:00:00-04:00
117.0,132.73602512835896,115.61267254376071,149.8593777129572,2018-04-06 21:00:00-04:00
117.0,132.65132530247874,115.528898885331,149.7737517196265,2018-04-06 22:00:00-04:00
114.0,131.75703025374844,114.63321428555699,148.8808462219399,2018-04-06 23:00:00-04:00
114.0,130.04628461469082,112.92133594083931,147.17123328854234,2018-04-07 00:00:00-04:00
114.0,129.27936354044058,112.15514914334028,146.4035779375409,2018-04-07 01:00:00-04:00
114.0,130.29944259454805,113.17599446768811,147.422890721408,2018-04-07 02:00:00-04:00
111.0,128.65954837769743,111.53670862122837,145.7823881341665,2018-04-07 03:00:00-04:00
114.0,128.59355742524227,111.47025417314727,145.71686067733725,2018-04-07 04:00:00-04:00
111.0,128.31253307065262,111.18952786280842,145.43553827849684,2018-04-07 05:00:00-04:00
111.0,127.86343148740481,110.73988158979705,144.98698138501257,2018-04-07 06:00:00-04:00
113.0,128.4880902763329,111.36199468306737,145.61418586959846,2018-04-07 07:00:00-04:00
125.0,128.65488234181404,111.52522296699509,145.784541716633,2018-04-07 08:00:00-04:00
129.0,127.92430251732465,110.7916652505341,145.0569397841152,2018-04-07 09:00:00-04:00
138.0,127.9926526263238,110.86069582586782,145.12460942677978,2018-04-07 10:00:00-04:00
137.0,128.61193903493665,111.48086805310302,145.74301001677028,2018-04-07 11:00:00-04:00
125.0,128.06952848442776,110.93783312643073,145.20122384242478,2018-04-07 12:00:00-04:00
124.0,126.51707316708291,109.38490794672525,143.64923838744056,2018-04-07 13:00:00-04:00
124.0,124.87039839959203,107.73956500598348,142.0012317932006,2018-04-07 14:00:00-04:00
123.0,123.96407715484762,106.83439722284879,141.09375708684644,2018-04-07 15:00:00-04:00
121.0,122.69925168861673,105.5685569626616,139.82994641457185,2018-04-07 16:00:00-04:00
123.0,122.82085109300645,105.69109141685497,139.95061076915792,2018-04-07 17:00:00-04:00
118.0,122.37674434660987,105.24729742659278,139.50619126662696,2018-04-07 18:00:00-04:00
118.0,122.45707038910035,105.33054834042203,139.58359243777866,2018-04-07 19:00:00-04:00
118.0,122.39117809497304,105.26436284375441,139.51799334619167,2018-04-07 20:00:00-04:00
117.0,122.00752713567533,104.88120537277968,139.133848898571,2018-04-07 21:00:00-04:00
118.0,121.7993310078902,104.67329654972964,138.92536546605075,2018-04-07 22:00:00-04:00
121.0,121.41807445381534,104.2904077120487,138.54574119558197,2018-04-07 23:00:00-04:00
125.0,121.10936572228646,103.9812010080521,138.2375304365208,2018-04-08 00:00:00-04:00
128.0,120.88406926170126,103.75886198813647,138.00927653526605,2018-04-08 01:00:00-04:00
129.0,122.12361108926933,104.99574363491558,139.25147854362308,2018-04-08 02:00:00-04:00
127.0,120.90463675394965,103.77700003890573,138.03227346899357,2018-04-08 03:00:00-04:00
128.0,120.85166385112005,103.72380632956146,137.97952137267865,2018-04-08 04:00:00-04:00
104.0,120.38933785391302,103.26184515841692,137.51683054940912,2018-04-08 05:00:00-04:00
107.0,120.51755603792738,103.38950517896376,137.645606896891,2018-04-08 06:00:00-04:00
104.0,120.4359928408053,103.30833966474805,137.56364601686255,2018-04-08 07:00:00-04:00
109.0,121.29419582663711,104.16477066505931,138.4236209882149,2018-04-08 08:00:00-04:00
109.0,122.34605028364427,105.21459732178677,139.4775032455018,2018-04-08 09:00:00-04:00
113.0,123.79377350971022,106.65972839397013,140.9278186254503,2018-04-08 10:00:00-04:00
109.0,124.39171244251135,107.25471531064827,141.52870957437443,2018-04-08 11:00:00-04:00
111.0,125.02304590212789,107.89046231581064,142.15562948844516,2018-04-08 12:00:00-04:00
115.0,125.8692578562634,108.7345828795314,143.00393283299542,2018-04-08 13:00:00-04:00
113.0,126.12995374586104,108.99788893783757,143.2620185538845,2018-04-08 14:00:00-04:00
115.0,125.83427204322689,108.70431008011388,142.9642340063399,2018-04-08 15:00:00-04:00
111.0,125.17904370616799,108.0511622942395,142.30692511809647,2018-04-08 16:00:00-04:00
114.0,128.0810374981076,110.9531142560339,145.2089607401813,2018-04-08 17:00:00-04:00
113.0,126.40497280162069,109.27706393192554,143.53288167131583,2018-04-08 18:00:00-04:00
113.0,125.69164920798076,108.5649757836187,142.8183226323428,2018-04-08 19:00:00-04:00
114.0,125.45240415579362,108.3252354999256,142.57957281166165,2018-04-08 20:00:00-04:00
115.0,125.08319604268993,107.95667035592489,142.209721729455,2018-04-08 21:00:00-04:00
112.0,124.99817604063101,107.87140117077666,142.12495091048535,2018-04-08 22:00:00-04:00
113.0,124.06323335297223,106.93537648963814,141.19109021630632,2018-04-08 23:00:00-04:00
113.0,123.58043683680035,106.48968788620576,140.67118578739493,2018-04-09 00:00:00-04:00
114.0,123.94675839046116,106.85626037558109,141.03725640534122,2018-04-09 01:00:00-04:00
113.0,124.68277270813277,107.59286778446173,141.77267763180382,2018-04-09 02:00:00-04:00
113.0,123.47458402803453,106.38377449403478,140.56539356203427,2018-04-09 03:00:00-04:00
112.0,123.3885966354598,106.29870540028136,140.47848787063825,2018-04-09 04:00:00-04:00
117.0,122.87266300216778,105.78244199142713,139.96288401290843,2018-04-09 05:00:00-04:00
113.0,123.50103943453712,106.41098533367362,140.5910935354006,2018-04-09 06:00:00-04:00
114.0,123.37348292494553,106.28346024508423,140.46350560480684,2018-04-09 07:00:00-04:00
115.0,123.80435436883228,106.71400826721104,140.8947004704535,2018-04-09 08:00:00-04:00
113.0,125.15531020397995,108.06516745384546,142.24545295411446,2018-04-09 09:00:00-04:00
117.0,126.88136062053167,109.79046368690231,143.97225755416102,2018-04-09 10:00:00-04:00
117.0,128.3189520489412,111.22723621095592,145.4106678869265,2018-04-09 11:00:00-04:00
116.0,129.0270431429974,111.93182801611172,146.12225826988308,2018-04-09 12:00:00-04:00
116.0,129.47262758040623,112.37975647652543,146.56549868428704,2018-04-09 13:00:00-04:00
123.0,129.93172406889005,112.84103816050067,147.02240997727944,2018-04-09 14:00:00-04:00
122.0,130.1510256454265,113.06071914629666,147.24133214455634,2018-04-09 15:00:00-04:00
119.0,130.34661473533154,113.25649170305745,147.43673776760562,2018-04-09 16:00:00-04:00
122.0,129.3260187740958,112.23567669652013,146.41636085167144,2018-04-09 17:00:00-04:00
119.0,129.05520245300485,111.96466501976005,146.14573988624966,2018-04-09 18:00:00-04:00
119.0,130.24308174332037,113.15309194609566,147.3330715405451,2018-04-09 19:00:00-04:00
116.0,129.1091605143756,112.01985153343301,146.19846949531816,2018-04-09 20:00:00-04:00
117.0,128.49231147239473,111.40277517542346,145.581847769366,2018-04-09 21:00:00-04:00
117.0,127.4657586186569,110.37562906100794,144.55588817630587,2018-04-09 22:00:00-04:00
116.0,125.82621487227756,108.73693527418713,142.915494470368,2018-04-09 23:00:00-04:00
116.0,125.39286072313095,108.27510427950995,142.51061716675196,2018-04-10 00:00:00-04:00
115.0,125.1529791084917,108.03561554280395,142.27034267417946,2018-04-10 01:00:00-04:00
116.0,125.85117861747511,108.73458152852011,142.9677757064301,2018-04-10 02:00:00-04:00
112.0,124.35960802136712,107.24316638083721,141.47604966189704,2018-04-10 03:00:00-04:00
115.0,123.77089532122129,106.65459448075504,140.88719616168754,2018-04-10 04:00:00-04:00
112.0,123.78762684728133,106.67083345741501,140.90442023714766,2018-04-10 05:00:00-04:00
115.0,123.5325361877336,106.41627087940105,140.64880149606614,2018-04-10 06:00:00-04:00
113.0,123.91760575150852,106.80048415798973,141.0347273450273,2018-04-10 07:00:00-04:00
115.0,124.97211689172555,107.8552481849747,142.0889855984764,2018-04-10 08:00:00-04:00
134.0,125.82428420161386,108.70779714192022,142.9407712613075,2018-04-10 09:00:00-04:00
125.0,127.7363323531592,110.61554835239426,144.85711635392414,2018-04-10 10:00:00-04:00
112.0,127.98886018064721,110.8680141171946,145.1097062440998,2018-04-10 11:00:00-04:00
116.0,131.08096902243997,113.95973773697781,148.20220030790213,2018-04-10 12:00:00-04:00
117.0,131.1794321944979,114.05815946945901,148.3007049195368,2018-04-10 13:00:00-04:00
117.0,131.3752057443378,114.25500799050297,148.4954034981726,2018-04-10 14:00:00-04:00
120.0,132.65838592734852,115.53956479519292,149.77720705950412,2018-04-10 15:00:00-04:00
118.0,132.98468886152568,115.86575847223776,150.1036192508136,2018-04-10 16:00:00-04:00
118.0,132.33515955990828,115.21798581380179,149.45233330601476,2018-04-10 17:00:00-04:00
119.0,131.7099636162764,114.5932249594468,148.82670227310604,2018-04-10 18:00:00-04:00
117.0,130.03474427367306,112.91735641168468,147.15213213566145,2018-04-10 19:00:00-04:00
117.0,129.03880055257886,111.92228873572792,146.1553123694298,2018-04-10 20:00:00-04:00
116.0,128.27504739484078,111.15833770665503,145.39175708302653,2018-04-10 21:00:00-04:00
117.0,127.40465301523278,110.28792193370681,144.52138409675877,2018-04-10 22:00:00-04:00
112.0,127.09308017004702,109.97579249644873,144.21036784364532,2018-04-10 23:00:00-04:00
115.0,126.09828111972752,108.97932889152264,143.2172333479324,2018-04-11 00:00:00-04:00
112.0,125.5774557303852,108.45809080212109,142.6968206586493,2018-04-11 01:00:00-04:00
116.0,126.80631536248201,109.68747930878956,143.92515141617446,2018-04-11 02:00:00-04:00
114.0,125.26431015862451,108.14615533789049,142.38246497935853,2018-04-11 03:00:00-04:00
115.0,124.68967228107344,107.57136176048317,141.8079828016637,2018-04-11 04:00:00-04:00
111.0,124.75085971617106,107.6330135329515,141.86870589939065,2018-04-11 05:00:00-04:00
117.0,124.54745211996216,107.42970791555068,141.66519632437365,2018-04-11 06:00:00-04:00
110.0,124.51858657607079,107.399752455494,141.63742069664758,2018-04-11 07:00:00-04:00
111.0,124.85378051771202,107.73488065427915,141.9726803811449,2018-04-11 08:00:00-04:00
115.0,125.41621334126458,108.29734692178596,142.5350797607432,2018-04-11 09:00:00-04:00
113.0,126.2889877102957,109.17027929884419,143.40769612174722,2018-04-11 10:00:00-04:00
115.0,127.64391195174584,110.52473587724778,144.76308802624388,2018-04-11 11:00:00-04:00
116.0,129.13003277104002,112.00776750125524,146.2522980408248,2018-04-11 12:00:00-04:00
117.0,129.58009514298234,112.45662352587667,146.70356676008802,2018-04-11 13:00:00-04:00
118.0,131.4520960130303,114.32402297896252,148.5801690470981,2018-04-11 14:00:00-04:00
122.0,131.91352401582668,114.78945734864557,149.0375906830078,2018-04-11 15:00:00-04:00
121.0,132.2062759804379,115.08566649025589,149.3268854706199,2018-04-11 16:00:00-04:00
119.0,132.40266617258703,115.28298299842093,149.52234934675315,2018-04-11 17:00:00-04:00
122.0,131.84545925923143,114.7274013213658,148.96351719709705,2018-04-11 18:00:00-04:00
120.0,131.2556609701005,114.13753683713155,148.37378510306945,2018-04-11 19:00:00-04:00
116.0,130.31154175750177,113.19390069646403,147.42918281853952,2018-04-11 20:00:00-04:00
117.0,129.63997154311423,112.52184814108739,146.75809494514107,2018-04-11 21:00:00-04:00
117.0,128.87056632419737,111.75259090234485,145.9885417460499,2018-04-11 22:00:00-04:00
116.0,128.02855785573104,110.90972170702614,145.14739400443594,2018-04-11 23:00:00-04:00
117.0,127.1834819506193,110.06231530935233,144.30464859188626,2018-04-12 00:00:00-04:00
116.0,126.1987419137724,109.07756435214607,143.3199194753987,2018-04-12 01:00:00-04:00
115.0,126.44038904379205,109.31942402472916,143.56135406285495,2018-04-12 02:00:00-04:00
115.0,124.96323146709385,107.84216153040501,142.0843014037827,2018-04-12 03:00:00-04:00
114.0,116.01207159255269,98.89097324984809,133.13316993525729,2018-04-12 04:00:00-04:00
5.0,92.96012718661272,75.83909952080342,110.08115485242203,2018-04-12 05:00:00-04:00
108.0,120.8405190875842,103.71941520759601,137.96162296757237,2018-04-12 06:00:00-04:00
113.0,126.14713794668737,109.02640442741078,143.26787146596394,2018-04-12 07:00:00-04:00
115.0,126.70232352838585,109.5807332090998,143.8239138476719,2018-04-12 08:00:00-04:00
115.0,128.48728560347422,111.36476636608327,145.60980484086517,2018-04-12 09:00:00-04:00
117.0,130.18622335985714,113.06330309839872,147.30914362131557,2018-04-12 10:00:00-04:00
121.0,132.94955156040015,115.82754471317378,150.07155840762653,2018-04-12 11:00:00-04:00
121.0,134.0748639861843,116.95131748879363,151.198410483575,2018-04-12 12:00:00-04:00
126.0,135.19652116969849,118.07308922469515,152.3199531147018,2018-04-12 13:00:00-04:00
117.0,135.6549783546486,118.53151409160664,152.77844261769053,2018-04-12 14:00:00-04:00
127.0,136.93970078655033,119.81597425972777,154.0634273133729,2018-04-12 15:00:00-04:00
123.0,136.76056072793358,119.63648240499738,153.8846390508698,2018-04-12 16:00:00-04:00
122.0,136.9808125533728,119.8577947493373,154.1038303574083,2018-04-12 17:00:00-04:00
120.0,135.68253957117793,118.55954385289897,152.80553528945688,2018-04-12 18:00:00-04:00
125.0,134.69678632596117,117.57501901837215,151.81855363355018,2018-04-12 19:00:00-04:00
120.0,133.76702595660797,116.64513043029326,150.88892148292268,2018-04-12 20:00:00-04:00
119.0,133.22245301651242,116.10091634533971,150.3439896876851,2018-04-12 21:00:00-04:00
121.0,132.1157535289654,114.99433959214083,149.23716746578998,2018-04-12 22:00:00-04:00
119.0,131.72164028520305,114.60007484955528,148.84320572085082,2018-04-12 23:00:00-04:00
118.0,130.652546884517,113.52727896875282,147.77781480028116,2018-04-13 00:00:00-04:00
115.0,130.49036532137984,113.36547919149078,147.6152514512689,2018-04-13 01:00:00-04:00
119.0,131.287955558615,114.16491423664664,148.41099688058338,2018-04-13 02:00:00-04:00
114.0,129.15396960687494,112.03120843287006,146.2767307808798,2018-04-13 03:00:00-04:00
118.0,128.26977603030176,111.14698587590763,145.39256618469588,2018-04-13 04:00:00-04:00
115.0,127.70130761918472,110.57892451769003,144.8236907206794,2018-04-13 05:00:00-04:00
114.0,127.49142748205865,110.36769391144563,144.61516105267168,2018-04-13 06:00:00-04:00
115.0,127.8299677067759,110.70428544130698,144.95564997224483,2018-04-13 07:00:00-04:00
115.0,129.05941551665217,111.9289130490068,146.18991798429755,2018-04-13 08:00:00-04:00
120.0,131.21085893661837,114.08333928626718,148.33837858696955,2018-04-13 09:00:00-04:00
143.0,133.8570518051607,116.73084775439358,150.9832558559278,2018-04-13 10:00:00-04:00
149.0,135.6906960394822,118.56394933266569,152.8174427462987,2018-04-13 11:00:00-04:00
151.0,136.64324897571322,119.51786006655472,153.76863788487174,2018-04-13 12:00:00-04:00
145.0,137.7568371899079,120.63119410485524,154.88248027496059,2018-04-13 13:00:00-04:00
147.0,139.19687875542954,122.06921773630901,156.32453977455006,2018-04-13 14:00:00-04:00
151.0,139.31858362148773,122.19213956483364,156.44502767814183,2018-04-13 15:00:00-04:00
138.0,140.071882410095,122.94748508698675,157.19627973320323,2018-04-13 16:00:00-04:00
149.0,139.51332415752665,122.38624689910834,156.64040141594495,2018-04-13 17:00:00-04:00
150.0,138.38418667350854,121.25879524691686,155.5095781001002,2018-04-13 18:00:00-04:00
148.0,138.00253281802793,120.8791644255567,155.12590121049917,2018-04-13 19:00:00-04:00
144.0,136.79298102040167,119.66980266351669,153.91615937728665,2018-04-13 20:00:00-04:00
134.0,136.36925454087958,119.24676442218527,153.4917446595739,2018-04-13 21:00:00-04:00
136.0,135.1695519412713,118.0471290469629,152.29197483557968,2018-04-13 22:00:00-04:00
134.0,134.38619085699906,117.26380752666817,151.50857418732994,2018-04-13 23:00:00-04:00
135.0,133.83813448142115,116.71416060679282,150.9621083560495,2018-04-14 00:00:00-04:00
131.0,133.9472673292754,116.82245088707927,151.07208377147154,2018-04-14 01:00:00-04:00
134.0,135.09742644644746,117.97434319277386,152.22050970012106,2018-04-14 02:00:00-04:00
141.0,133.0890845994554,115.96546951138491,150.21269968752588,2018-04-14 03:00:00-04:00
142.0,132.75793579062204,115.63490754442006,149.88096403682403,2018-04-14 04:00:00-04:00
142.0,132.20995675416535,115.08700872049651,149.33290478783417,2018-04-14 05:00:00-04:00
142.0,131.91731049203827,114.79373860649785,149.04088237757867,2018-04-14 06:00:00-04:00
143.0,132.42469291923783,115.29918437492424,149.55020146355142,2018-04-14 07:00:00-04:00
142.0,133.00802823570274,115.87919329730715,150.13686317409832,2018-04-14 08:00:00-04:00
145.0,133.62749784205792,116.49722867848098,150.75776700563486,2018-04-14 09:00:00-04:00
146.0,134.69197068160128,117.56226978926074,151.8216715739418,2018-04-14 10:00:00-04:00
147.0,136.19953101508747,119.07208178374157,153.32698024643338,2018-04-14 11:00:00-04:00
149.0,137.06180392211002,119.93290085966086,154.19070698455917,2018-04-14 12:00:00-04:00
149.0,138.37972356641268,121.2492655338418,155.51018159898356,2018-04-14 13:00:00-04:00
152.0,138.98251169886004,121.85527785488917,156.10974554283092,2018-04-14 14:00:00-04:00
151.0,139.81440945463117,122.68589589177682,156.94292301748553,2018-04-14 15:00:00-04:00
150.0,139.6155715131589,122.48565740158827,156.74548562472953,2018-04-14 16:00:00-04:00
150.0,139.45016648972015,122.32247286348978,156.57786011595053,2018-04-14 17:00:00-04:00
152.0,139.2086463136977,122.08240174371863,156.33489088367676,2018-04-14 18:00:00-04:00
150.0,139.13098114150594,122.0068212054303,156.25514107758158,2018-04-14 19:00:00-04:00
149.0,138.14835220893048,121.02332171333326,155.2733827045277,2018-04-14 20:00:00-04:00
145.0,136.82626072365514,119.70260092736856,153.9499205199417,2018-04-14 21:00:00-04:00
150.0,136.47341029968595,119.34948904794814,153.59733155142376,2018-04-14 22:00:00-04:00
143.0,136.24454366391126,119.1208633543451,153.36822397347743,2018-04-14 23:00:00-04:00
147.0,135.79111483349018,118.66534290056924,152.91688676641112,2018-04-15 00:00:00-04:00
145.0,135.56231762589948,118.43853493747085,152.68610031432812,2018-04-15 01:00:00-04:00
148.0,136.74205072599597,119.61555637851183,153.8685450734801,2018-04-15 02:00:00-04:00
148.0,135.6969716022536,118.57015323170076,152.82378997280645,2018-04-15 03:00:00-04:00
155.0,135.58154152575938,118.45570706313178,152.70737598838699,2018-04-15 04:00:00-04:00
155.0,134.9817878238089,117.85571854977518,152.1078570978426,2018-04-15 05:00:00-04:00
158.0,135.11153176338132,117.98556076207126,152.23750276469138,2018-04-15 06:00:00-04:00
157.0,135.17383447132144,118.04771945254166,152.29994949010123,2018-04-15 07:00:00-04:00
156.0,135.83456740986054,118.7072146508426,152.96192016887846,2018-04-15 08:00:00-04:00
157.0,136.0950045724818,118.9676350033564,153.2223741416072,2018-04-15 09:00:00-04:00
158.0,136.82388650578372,119.69558330732319,153.95218970424426,2018-04-15 10:00:00-04:00
158.0,137.4742905629715,120.34415846607479,154.60442265986822,2018-04-15 11:00:00-04:00
160.0,138.7548196180049,121.62488655561613,155.88475268039363,2018-04-15 12:00:00-04:00
160.0,139.60880392266847,122.47969862654566,156.7379092187913,2018-04-15 13:00:00-04:00
163.0,139.38139316140797,122.25096507313415,156.5118212496818,2018-04-15 14:00:00-04:00
155.0,136.7484243735821,119.61527126066248,153.88157748650175,2018-04-15 15:00:00-04:00
160.0,134.99894502508997,117.87004503396129,152.12784501621866,2018-04-15 16:00:00-04:00
153.0,137.23381405452147,120.10443329354779,154.36319481549515,2018-04-15 17:00:00-04:00
158.0,134.07377030345407,116.94664498204017,151.20089562486797,2018-04-15 18:00:00-04:00
152.0,132.98962492431247,115.862264318357,150.11698553026793,2018-04-15 19:00:00-04:00
154.0,133.08012043937984,115.95265897454088,150.20758190421878,2018-04-15 20:00:00-04:00
155.0,133.23189531197585,116.10431765945368,150.359472964498,2018-04-15 21:00:00-04:00
155.0,133.85078500264544,116.72223271598668,150.9793372893042,2018-04-15 22:00:00-04:00
154.0,133.60694024934415,116.47827350175044,150.73560699693786,2018-04-15 23:00:00-04:00
153.0,133.59129887772593,116.49947292586364,150.68312482958822,2018-04-16 00:00:00-04:00
153.0,132.21593259869726,115.12417668070844,149.30768851668608,2018-04-16 01:00:00-04:00
151.0,131.1322228379892,114.03821042882632,148.22623524715206,2018-04-16 02:00:00-04:00
152.0,128.28986066782653,111.19799811064412,145.38172322500895,2018-04-16 03:00:00-04:00
148.0,127.57381431323552,110.4819881039472,144.66564052252383,2018-04-16 04:00:00-04:00
151.0,126.68403744728052,109.5927577515769,143.77531714298414,2018-04-16 05:00:00-04:00
158.0,126.20676681862516,109.11582660724615,143.29770703000418,2018-04-16 06:00:00-04:00
148.0,125.9909075321969,108.89986072526389,143.0819543391299,2018-04-16 07:00:00-04:00
146.0,127.08769416040305,109.99353905776002,144.18184926304608,2018-04-16 08:00:00-04:00
150.0,128.11839624845564,111.02493293143891,145.21185956547237,2018-04-16 09:00:00-04:00
152.0,128.17099803050942,111.07663610404984,145.265359956969,2018-04-16 10:00:00-04:00
151.0,128.2514087434233,111.15963915129473,145.34317833555187,2018-04-16 11:00:00-04:00
150.0,129.0050333714919,111.90400604593472,146.10606069704906,2018-04-16 12:00:00-04:00
151.0,130.76349066699422,113.6587518398514,147.868229494137,2018-04-16 13:00:00-04:00
135.0,130.16892614145812,113.06751500506991,147.27033727784632,2018-04-16 14:00:00-04:00
129.0,128.92063694963645,111.82951588932198,146.0117580099509,2018-04-16 15:00:00-04:00
128.0,128.85276004713617,111.76197800442444,145.9435420898479,2018-04-16 16:00:00-04:00
143.0,127.9739394948851,110.88216381741968,145.06571517235054,2018-04-16 17:00:00-04:00
145.0,127.16102589138228,110.0704093598487,144.25164242291586,2018-04-16 18:00:00-04:00
131.0,127.2055978548317,110.1147307769289,144.2964649327345,2018-04-16 19:00:00-04:00
124.0,125.46845102690136,108.37685394844019,142.56004810536254,2018-04-16 20:00:00-04:00
113.0,124.58103564620129,107.48990319420543,141.67216809819715,2018-04-16 21:00:00-04:00
109.0,123.63222426525088,106.54092341561359,140.72352511488816,2018-04-16 22:00:00-04:00
113.0,122.36797100044592,105.2772492379705,139.45869276292134,2018-04-16 23:00:00-04:00
109.0,122.1113859871576,104.99217370998237,139.23059826433285,2018-04-17 00:00:00-04:00
107.0,121.77533940254955,104.65584579665207,138.89483300844702,2018-04-17 01:00:00-04:00
111.0,122.56528398150577,105.44622612161382,139.68434184139772,2018-04-17 02:00:00-04:00
108.0,121.37086733684035,104.25248664291372,138.48924803076696,2018-04-17 03:00:00-04:00
106.0,121.0349584775203,103.91687386784056,138.15304308720005,2018-04-17 04:00:00-04:00
113.0,120.87114982210863,103.75284705563804,137.9894525885792,2018-04-17 05:00:00-04:00
108.0,120.69051061212244,103.57281603240793,137.80820519183695,2018-04-17 06:00:00-04:00
110.0,121.11620945871495,103.99812709515308,138.23429182227682,2018-04-17 07:00:00-04:00
108.0,121.98139257670955,104.86305931150866,139.09972584191044,2018-04-17 08:00:00-04:00
114.0,122.7332362249728,105.61576108242244,139.85071136752316,2018-04-17 09:00:00-04:00
111.0,125.00155772176257,107.87115069950289,142.13196474402224,2018-04-17 10:00:00-04:00
113.0,125.45193503994743,108.32734425774589,142.57652582214897,2018-04-17 11:00:00-04:00
114.0,128.96068161765933,111.83671101863851,146.08465221668015,2018-04-17 12:00:00-04:00
118.0,129.6043278325103,112.48140451610514,146.72725114891546,2018-04-17 13:00:00-04:00
118.0,130.20560508743182,113.08392352901119,147.32728664585247,2018-04-17 14:00:00-04:00
115.0,131.7414780969679,114.62020924809313,148.86274694584267,2018-04-17 15:00:00-04:00
116.0,132.2428834814435,115.12196702424986,149.36379993863716,2018-04-17 16:00:00-04:00
119.0,132.39047173892988,115.27120436127295,149.5097391165868,2018-04-17 17:00:00-04:00
116.0,132.7066237286047,115.58793872158515,149.82530873562428,2018-04-17 18:00:00-04:00
116.0,132.05808243937432,114.94001959664263,149.176145282106,2018-04-17 19:00:00-04:00
112.0,131.22286620203613,114.10446750430208,148.34126489977018,2018-04-17 20:00:00-04:00
114.0,129.81097815182056,112.69386432246503,146.9280919811761,2018-04-17 21:00:00-04:00
115.0,128.47749154179567,111.359397203383,145.59558588020835,2018-04-17 22:00:00-04:00
116.0,127.97318713757844,110.85525317876035,145.09112109639653,2018-04-17 23:00:00-04:00
115.0,127.09125885575058,109.97206845695352,144.21044925454765,2018-04-18 00:00:00-04:00
112.0,126.25273493940273,109.13372469969254,143.37174517911293,2018-04-18 01:00:00-04:00
114.0,127.05241383392111,109.93393983195293,144.1708878358893,2018-04-18 02:00:00-04:00
110.0,124.99379026290332,107.87513317997009,142.11244734583656,2018-04-18 03:00:00-04:00
112.0,124.64416774461968,107.52617699277887,141.76215849646047,2018-04-18 04:00:00-04:00
110.0,124.05493045499838,106.93617229084371,141.17368861915304,2018-04-18 05:00:00-04:00
114.0,123.59076048395104,106.47258123007614,140.70893973782594,2018-04-18 06:00:00-04:00
105.0,123.73587135532999,106.6168517704888,140.85489094017117,2018-04-18 07:00:00-04:00
116.0,125.14328136089912,108.02394048017413,142.26262224162411,2018-04-18 08:00:00-04:00
107.0,127.13346655935594,110.01310552209473,144.25382759661713,2018-04-18 09:00:00-04:00
118.0,129.7113847323087,112.59060328286284,146.83216618175453,2018-04-18 10:00:00-04:00
114.0,132.4523687238363,115.33275430547029,149.57198314220227,2018-04-18 11:00:00-04:00
118.0,134.5923191901165,117.47312521449693,151.7115131657361,2018-04-18 12:00:00-04:00
121.0,137.6399978217542,120.51807225998284,154.76192338352558,2018-04-18 13:00:00-04:00
141.0,140.3493174928053,123.22837979296895,157.47025519264167,2018-04-18 14:00:00-04:00
